threshold , average , min , max , hits
0.99 , 0.485127377015438 , 0 , 8.93022401762762 , 278
0.98 , 0.381652490794269 , 0 , 15.7958041958042 , 307
0.95 , 0.511421667019851 , 0 , 40.2036036036036 , 388
